total_runtimes,overlap_at_end,estimated_cost_adiabatic_rodeo,estimated_cost_rodeo_only,estimated_cost_adiabatic_rodeo_2,estimated_cost_rodeo_only_2
0.0,0.8972135954999578,0.0,1.1145618000168245,0.0,1.1145618000168245
1.1111111111111112,0.897213595499959,2.229123600033646,1.1145618000168245,2.229123600033646,1.1145618000168245
2.2222222222222223,0.8972135954999583,3.3436854000504717,1.1145618000168245,3.3436854000504717,1.1145618000168245
3.3333333333333335,0.8972135954999579,4.458247200067297,1.1145618000168245,4.458247200067297,1.1145618000168245
4.444444444444445,0.8972135954999577,5.572809000084122,1.1145618000168245,5.572809000084122,1.1145618000168245
5.555555555555555,0.8972135954999588,6.687370800100939,1.1145618000168245,6.687370800100939,1.1145618000168245
6.666666666666667,0.8972135954999578,7.801932600117771,1.1145618000168245,7.801932600117771,1.1145618000168245
7.777777777777779,0.8972135954999583,8.91649440013459,1.1145618000168245,8.91649440013459,1.1145618000168245
8.88888888888889,0.8972135954999583,10.031056200151415,1.1145618000168245,10.031056200151415,1.1145618000168245
10.0,0.8972135954999585,11.145618000168236,1.1145618000168245,11.145618000168236,1.1145618000168245
total_runtimes,overlap_at_end,estimated_cost_adiabatic_rodeo,estimated_cost_rodeo_only,estimated_cost_adiabatic_rodeo_2,estimated_cost_rodeo_only_2
0.0,0.8972135954999578,0.0,1.1145618000168245,0.0,1.1145618000168245
1.1111111111111112,0.897213595499959,2.229123600033646,1.1145618000168245,2.229123600033646,1.1145618000168245
2.2222222222222223,0.8972135954999583,3.3436854000504717,1.1145618000168245,3.3436854000504717,1.1145618000168245
3.3333333333333335,0.8972135954999579,4.458247200067297,1.1145618000168245,4.458247200067297,1.1145618000168245
4.444444444444445,0.8972135954999577,5.572809000084122,1.1145618000168245,5.572809000084122,1.1145618000168245
5.555555555555555,0.8972135954999588,6.687370800100939,1.1145618000168245,6.687370800100939,1.1145618000168245
6.666666666666667,0.8972135954999578,7.801932600117771,1.1145618000168245,7.801932600117771,1.1145618000168245
7.777777777777779,0.8972135954999583,8.91649440013459,1.1145618000168245,8.91649440013459,1.1145618000168245
8.88888888888889,0.8972135954999583,10.031056200151415,1.1145618000168245,10.031056200151415,1.1145618000168245
10.0,0.8972135954999585,11.145618000168236,1.1145618000168245,11.145618000168236,1.1145618000168245
total_runtimes,overlap_at_end,estimated_cost_adiabatic_rodeo,estimated_cost_rodeo_only,estimated_cost_adiabatic_rodeo_2,estimated_cost_rodeo_only_2
0.0,0.8972135954999578,0.0,1.1145618000168245,0.0,1.1145618000168245
1.1111111111111112,0.897213595499959,2.229123600033646,1.1145618000168245,2.229123600033646,1.1145618000168245
2.2222222222222223,0.8972135954999583,3.3436854000504717,1.1145618000168245,3.3436854000504717,1.1145618000168245
3.3333333333333335,0.8972135954999579,4.458247200067297,1.1145618000168245,4.458247200067297,1.1145618000168245
4.444444444444445,0.8972135954999577,5.572809000084122,1.1145618000168245,5.572809000084122,1.1145618000168245
5.555555555555555,0.8972135954999588,6.687370800100939,1.1145618000168245,6.687370800100939,1.1145618000168245
6.666666666666667,0.8972135954999578,7.801932600117771,1.1145618000168245,7.801932600117771,1.1145618000168245
7.777777777777779,0.8972135954999583,8.91649440013459,1.1145618000168245,8.91649440013459,1.1145618000168245
8.88888888888889,0.8972135954999583,10.031056200151415,1.1145618000168245,10.031056200151415,1.1145618000168245
10.0,0.8972135954999585,11.145618000168236,1.1145618000168245,11.145618000168236,1.1145618000168245
total_runtimes,overlap_at_end,estimated_cost_adiabatic_rodeo,estimated_cost_rodeo_only,estimated_cost_adiabatic_rodeo_2,estimated_cost_rodeo_only_2
0.0,0.8972135954999578,0.0,1.1145618000168245,0.0,1.1145618000168245
0.25,0.8972135954999576,1.1145618000168247,1.1145618000168245,1.1145618000168247,1.1145618000168245
0.5,0.8972135954999576,1.1145618000168247,1.1145618000168245,1.1145618000168247,1.1145618000168245
0.75,0.8972135954999576,1.1145618000168247,1.1145618000168245,1.1145618000168247,1.1145618000168245
1.0,0.8972135954999576,1.1145618000168247,1.1145618000168245,1.1145618000168247,1.1145618000168245
total_runtimes,overlap_at_end,estimated_cost_adiabatic_rodeo,estimated_cost_rodeo_only,estimated_cost_adiabatic_rodeo_2,estimated_cost_rodeo_only_2
0.0,0.8972135954999578,0.0,1.1145618000168245,0.0,1.1145618000168245
0.25,0.8972135954999584,0.3343685400050472,1.1145618000168245,0.3343685400050472,1.1145618000168245
0.5,0.8972135954999588,0.5572809000084116,1.1145618000168245,0.5572809000084116,1.1145618000168245
0.75,0.8972135954999579,0.8916494400134594,1.1145618000168245,0.8916494400134594,1.1145618000168245
1.0,0.897213595499958,1.2260179800185065,1.1145618000168245,1.2260179800185065,1.1145618000168245
